epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,filters,kernel_size,dropout,dense_units,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
76,0.048255521804094315,0.029427995905280113,0.15754078328609467,0.12770773470401764,0.048255521804094315,0.029427995905280113,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
77,0.043678153306245804,0.03748278692364693,0.14950984716415405,0.1461227685213089,0.043678153306245804,0.03748278692364693,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
78,0.04957707226276398,0.047777727246284485,0.16065679490566254,0.17052453756332397,0.04957707226276398,0.047777727246284485,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
79,0.0452970452606678,0.028325606137514114,0.1493740975856781,0.11911018192768097,0.0452970452606678,0.028325606137514114,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
80,0.044056810438632965,0.02952885814011097,0.1462409794330597,0.12534528970718384,0.044056810438632965,0.02952885814011097,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
81,0.05701066181063652,0.030718982219696045,0.1623079925775528,0.13021546602249146,0.05701066181063652,0.030718982219696045,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
82,0.043356094509363174,0.03489740937948227,0.14960281550884247,0.13972888886928558,0.043356094509363174,0.03489740565419197,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
83,0.044497597962617874,0.03766278177499771,0.1531297117471695,0.1473248153924942,0.044497597962617874,0.03766278177499771,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
84,0.037541259080171585,0.03543274477124214,0.1395047903060913,0.14268776774406433,0.037541259080171585,0.03543274477124214,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
85,0.04551013931632042,0.044612251222133636,0.1536986380815506,0.1647137999534607,0.04551013931632042,0.044612251222133636,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
86,0.044486209750175476,0.03225609287619591,0.15208543837070465,0.1381027102470398,0.044486209750175476,0.03225609287619591,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
87,0.03952949494123459,0.03462040796875954,0.1403237134218216,0.14708960056304932,0.03952949494123459,0.03462040796875954,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
88,0.04909340292215347,0.031751517206430435,0.1588418334722519,0.13669294118881226,0.04909340292215347,0.031751517206430435,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
89,0.039272505789995193,0.030626386404037476,0.13688251376152039,0.1319025605916977,0.039272505789995193,0.030626386404037476,CNN,60,3,32,3,0.1,32,0.001,32,15,100,89,val_loss
1,0.6301029920578003,0.3200765550136566,0.6293382048606873,0.45630282163619995,0.6301029920578003,0.3200765550136566,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
2,0.28783348202705383,0.19386696815490723,0.41985201835632324,0.3514600694179535,0.28783348202705383,0.19386696815490723,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
3,0.20649859309196472,0.14104032516479492,0.35562798380851746,0.2976129949092865,0.20649859309196472,0.14104032516479492,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
4,0.17576037347316742,0.11483385413885117,0.3261866867542267,0.26546087861061096,0.17576037347316742,0.11483385413885117,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
5,0.16470487415790558,0.09126097708940506,0.31137144565582275,0.23540611565113068,0.16470487415790558,0.09126097708940506,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
6,0.1376737505197525,0.09124798327684402,0.2852230370044708,0.2320576161146164,0.1376737505197525,0.09124798327684402,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
7,0.12306172400712967,0.07497964054346085,0.2681604027748108,0.2103322148323059,0.12306172400712967,0.07497964054346085,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
8,0.11235925555229187,0.07138416171073914,0.2542925477027893,0.20475542545318604,0.11235925555229187,0.07138416171073914,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
9,0.10742495954036713,0.06134268641471863,0.24703019857406616,0.18735091388225555,0.10742495954036713,0.06134268641471863,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
10,0.10418456047773361,0.06899353861808777,0.2421775460243225,0.19761675596237183,0.10418456047773361,0.06899353861808777,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
11,0.10216519981622696,0.05624270439147949,0.2398620992898941,0.17946086823940277,0.10216519981622696,0.05624270439147949,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
12,0.09460988640785217,0.05903482809662819,0.23358000814914703,0.1830202341079712,0.09460988640785217,0.05903482809662819,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
13,0.09024395048618317,0.051847245544195175,0.22521787881851196,0.17127762734889984,0.09024395048618317,0.051847245544195175,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
14,0.08588715642690659,0.05732085183262825,0.21898026764392853,0.17827537655830383,0.08588715642690659,0.05732085183262825,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
15,0.0887523889541626,0.051719557493925095,0.22007858753204346,0.17048360407352448,0.0887523889541626,0.051719557493925095,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
16,0.07920675724744797,0.055814869701862335,0.2065235823392868,0.1769879162311554,0.07920675724744797,0.055814869701862335,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
17,0.08502480387687683,0.056659482419490814,0.2144574522972107,0.1774100810289383,0.08502480387687683,0.056659482419490814,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
18,0.07931680232286453,0.0637722760438919,0.20774254202842712,0.1858758181333542,0.07931680232286453,0.0637722760438919,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
19,0.07971277832984924,0.05717110633850098,0.20936620235443115,0.17951716482639313,0.07971277832984924,0.05717110633850098,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
20,0.07887259125709534,0.055552829056978226,0.21255964040756226,0.17724654078483582,0.07887259125709534,0.05555282160639763,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
21,0.06946942210197449,0.055911947041749954,0.20034483075141907,0.17361634969711304,0.06946942210197449,0.05591193959116936,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
22,0.07374923676252365,0.06237825006246567,0.19986774027347565,0.1823737621307373,0.07374923676252365,0.06237825006246567,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
23,0.07006534934043884,0.0562223382294178,0.19656386971473694,0.17311441898345947,0.07006534934043884,0.0562223382294178,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
24,0.07339485734701157,0.0478302538394928,0.19771119952201843,0.16293121874332428,0.07339485734701157,0.0478302538394928,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
25,0.06355299800634384,0.04960619658231735,0.1855102777481079,0.163201242685318,0.06355299800634384,0.04960619658231735,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
26,0.057584814727306366,0.051484376192092896,0.17733705043792725,0.1648733913898468,0.057584814727306366,0.051484376192092896,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
27,0.06553708016872406,0.05119677633047104,0.18751776218414307,0.1645202338695526,0.06553708016872406,0.05119677633047104,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
28,0.06859756261110306,0.05432143062353134,0.19214148819446564,0.16980531811714172,0.06859756261110306,0.05432143062353134,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
29,0.07378493994474411,0.06329525262117386,0.19687965512275696,0.1830112636089325,0.07378493994474411,0.06329525262117386,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
30,0.0741116851568222,0.05557415634393692,0.1967584788799286,0.17559683322906494,0.0741116851568222,0.05557415634393692,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
31,0.07140852510929108,0.051465705037117004,0.19829782843589783,0.16741740703582764,0.07140852510929108,0.051465705037117004,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
32,0.06839142739772797,0.04698336869478226,0.1922307312488556,0.16010233759880066,0.06839142739772797,0.04698336869478226,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
33,0.0673142597079277,0.04001759737730026,0.19572341442108154,0.14851219952106476,0.0673142597079277,0.04001759737730026,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
34,0.06288126856088638,0.03721410408616066,0.1864696443080902,0.14212781190872192,0.06288126856088638,0.03721410408616066,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
35,0.061359554529190063,0.03402220830321312,0.18411885201931,0.13592752814292908,0.061359554529190063,0.03402220457792282,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
36,0.05873408913612366,0.041271816939115524,0.17279820144176483,0.15063345432281494,0.05873408913612366,0.041271816939115524,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
37,0.05908745154738426,0.033954866230487823,0.17807695269584656,0.13570097088813782,0.05908745154738426,0.033954866230487823,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
38,0.054193414747714996,0.041062675416469574,0.16954383254051208,0.14906156063079834,0.054193414747714996,0.041062675416469574,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
39,0.05474282056093216,0.033547572791576385,0.17170238494873047,0.13338883221149445,0.05474282056093216,0.033547572791576385,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
40,0.05916229262948036,0.03449880704283714,0.17728492617607117,0.13516558706760406,0.05916229262948036,0.03449880704283714,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
41,0.055024564266204834,0.03489477187395096,0.1715293675661087,0.13754813373088837,0.055024564266204834,0.03489477187395096,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
42,0.054048262536525726,0.03373467177152634,0.1689690500497818,0.13392424583435059,0.054048262536525726,0.03373467177152634,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
43,0.047366321086883545,0.0311347134411335,0.1586441993713379,0.12865783274173737,0.047366321086883545,0.0311347134411335,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
44,0.05667280778288841,0.031219014897942543,0.1713314801454544,0.1287676990032196,0.05667280778288841,0.031219014897942543,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
45,0.05440212041139603,0.03035465069115162,0.17167489230632782,0.12535245716571808,0.05440212041139603,0.03035465069115162,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
46,0.05252597853541374,0.033106155693531036,0.1683116853237152,0.1340111345052719,0.05252597853541374,0.033106155693531036,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
47,0.05031517520546913,0.03054977022111416,0.16361896693706512,0.12743350863456726,0.05031517520546913,0.03054977022111416,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
48,0.04987490177154541,0.03384736552834511,0.16133378446102142,0.13508902490139008,0.04987490177154541,0.03384736552834511,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
49,0.051759425550699234,0.028974106535315514,0.1626642793416977,0.1234658882021904,0.051759425550699234,0.028974106535315514,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
50,0.047245338559150696,0.02930879034101963,0.15743668377399445,0.1244378313422203,0.047245338559150696,0.02930879034101963,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
51,0.049019429832696915,0.03509199619293213,0.16076113283634186,0.1390245109796524,0.049019429832696915,0.03509199619293213,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
52,0.04602258652448654,0.030408943071961403,0.15420550107955933,0.12713368237018585,0.04602258652448654,0.030408943071961403,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
53,0.045121751725673676,0.028270874172449112,0.15432533621788025,0.12255203723907471,0.045121751725673676,0.028270874172449112,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
54,0.04783186316490173,0.028071003034710884,0.1578330248594284,0.12181402742862701,0.04783186316490173,0.028071003034710884,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
55,0.04424039274454117,0.02732980251312256,0.1528112143278122,0.11934501677751541,0.04424039274454117,0.02732980251312256,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
56,0.04504420608282089,0.028586244210600853,0.15358467400074005,0.12231537699699402,0.04504420608282089,0.028586244210600853,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
57,0.045396588742733,0.029786160215735435,0.15175515413284302,0.12630820274353027,0.045396588742733,0.029786160215735435,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
58,0.04686620086431503,0.03367972373962402,0.15689131617546082,0.13445636630058289,0.04686620086431503,0.03367972373962402,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
59,0.047579575330019,0.0265201423317194,0.15621007978916168,0.11778917163610458,0.047579575330019,0.0265201423317194,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
60,0.04481229931116104,0.028719386085867882,0.15028245747089386,0.12316133826971054,0.04481229931116104,0.028719386085867882,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
61,0.04214635491371155,0.026109114289283752,0.14721374213695526,0.11689624190330505,0.04214635491371155,0.026109114289283752,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
62,0.040747083723545074,0.025923162698745728,0.14552675187587738,0.11501196771860123,0.040747083723545074,0.025923162698745728,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
63,0.041598111391067505,0.02624140866100788,0.1425696760416031,0.11632798612117767,0.041598111391067505,0.02624140866100788,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
64,0.046834032982587814,0.02840934321284294,0.1499135047197342,0.12082044780254364,0.046834032982587814,0.02840934321284294,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
65,0.040697161108255386,0.02568179741501808,0.14598269760608673,0.11504713445901871,0.040697161108255386,0.02568179741501808,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
66,0.040903281420469284,0.02847021445631981,0.14525166153907776,0.12285198271274567,0.040903281420469284,0.02847021445631981,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
67,0.04081997275352478,0.02427189238369465,0.14403904974460602,0.11206748336553574,0.04081997275352478,0.02427189238369465,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
68,0.0423826165497303,0.026285478845238686,0.14641261100769043,0.1157342791557312,0.0423826165497303,0.026285478845238686,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
69,0.04292190819978714,0.025156253948807716,0.14939086139202118,0.11502272635698318,0.04292190819978714,0.025156253948807716,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
70,0.039424117654561996,0.025646019726991653,0.14226923882961273,0.11515729874372482,0.039424117654561996,0.025646019726991653,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
71,0.04004603251814842,0.024371301755309105,0.14198312163352966,0.1132163256406784,0.04004603251814842,0.024371301755309105,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
72,0.043403275310993195,0.024401437491178513,0.14791813492774963,0.11186783760786057,0.043403275310993195,0.024401437491178513,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
73,0.042462531477212906,0.026075372472405434,0.14905945956707,0.11607368290424347,0.042462531477212906,0.026075372472405434,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
74,0.04117197170853615,0.025866618379950523,0.14227715134620667,0.11631468683481216,0.04117197170853615,0.025866618379950523,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
75,0.03814471885561943,0.02449587918817997,0.13701379299163818,0.11318574100732803,0.03814471885561943,0.02449587918817997,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
76,0.037691302597522736,0.027922242879867554,0.13674822449684143,0.1209525391459465,0.037691302597522736,0.027922242879867554,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
77,0.04396914318203926,0.023562923073768616,0.14874403178691864,0.11131701618432999,0.04396914318203926,0.023562923073768616,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
78,0.03935655578970909,0.024891547858715057,0.14193612337112427,0.11182510852813721,0.03935655578970909,0.024891547858715057,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
79,0.03856074810028076,0.024143490940332413,0.13973774015903473,0.11151700466871262,0.03856074810028076,0.024143490940332413,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
80,0.037207409739494324,0.02354705147445202,0.13647717237472534,0.11026211827993393,0.037207409739494324,0.02354705147445202,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
81,0.04194547235965729,0.024447394534945488,0.14575634896755219,0.11205088347196579,0.04194547235965729,0.024447394534945488,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
82,0.03888435289263725,0.02460130862891674,0.141548752784729,0.11046013981103897,0.03888435289263725,0.02460130862891674,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
83,0.03427579998970032,0.023813586682081223,0.12991411983966827,0.11119381338357925,0.03427579998970032,0.023813586682081223,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
84,0.03703494742512703,0.024931473657488823,0.13689835369586945,0.11192426830530167,0.03703494742512703,0.024931473657488823,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
85,0.037985313683748245,0.02620099112391472,0.1381535530090332,0.11553680896759033,0.037985313683748245,0.02620099112391472,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
86,0.04403948038816452,0.02791636809706688,0.1471983641386032,0.12083524465560913,0.04403948038816452,0.02791636809706688,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
87,0.042381126433610916,0.028406081721186638,0.1473131775856018,0.12115640938282013,0.042381126433610916,0.028406081721186638,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
88,0.036986444145441055,0.02607964538037777,0.13586586713790894,0.11660794913768768,0.036986444145441055,0.02607964538037777,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
89,0.040008168667554855,0.02459530159831047,0.14493027329444885,0.1110379546880722,0.040008168667554855,0.02459530159831047,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
90,0.04242090880870819,0.03809215500950813,0.14548076689243317,0.14546415209770203,0.04242090880870819,0.03809215500950813,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
91,0.03824811801314354,0.024028364568948746,0.14135009050369263,0.10939890891313553,0.03824811801314354,0.024028364568948746,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
92,0.03880363702774048,0.02328573539853096,0.13904519379138947,0.10780621320009232,0.03880363702774048,0.02328573539853096,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
93,0.038795653730630875,0.023407433182001114,0.1398691087961197,0.11024338006973267,0.038795653730630875,0.023407433182001114,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
94,0.0386546328663826,0.025631388649344444,0.13804197311401367,0.11591433733701706,0.0386546328663826,0.025631388649344444,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
95,0.04165418818593025,0.029141420498490334,0.1426466405391693,0.1254103034734726,0.04165418818593025,0.029141420498490334,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
96,0.05078042671084404,0.0261647067964077,0.15846948325634003,0.11869988590478897,0.05078042671084404,0.0261647067964077,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
97,0.042365796864032745,0.024499140679836273,0.1459677815437317,0.1103963553905487,0.042365796864032745,0.024499140679836273,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
98,0.03887925669550896,0.02256079763174057,0.13861407339572906,0.10801896452903748,0.03887925669550896,0.02256079763174057,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
99,0.031572554260492325,0.021556921303272247,0.1263287365436554,0.10423358529806137,0.031572554260492325,0.021556921303272247,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
100,0.03526671603322029,0.02328304760158062,0.13422100245952606,0.10646295547485352,0.03526671603322029,0.02328304760158062,CNN,60,4,32,3,0.1,32,0.001,32,15,100,100,val_loss
