epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,modelo,numInputs,fold,units,dropout,learning_rate,batch_size,patience,epochs_max,epochs_usados,early_stopping_monitor
18,0.05500045418739319,0.04905347898602486,0.1694473922252655,0.16014306247234344,0.05500045418739319,0.04905347898602486,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
19,0.05233655869960785,0.04682666435837746,0.16385604441165924,0.15665924549102783,0.05233655869960785,0.04682666435837746,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
20,0.05100670084357262,0.04734326899051666,0.16269458830356598,0.15730111300945282,0.05100670084357262,0.04734326899051666,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
21,0.053524695336818695,0.04667723551392555,0.16623184084892273,0.15568287670612335,0.053524695336818695,0.04667723551392555,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
22,0.04932871088385582,0.04900089278817177,0.16162872314453125,0.15821170806884766,0.04932871088385582,0.04900089278817177,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
23,0.04999707639217377,0.04790323227643967,0.15933813154697418,0.15604647994041443,0.04999707639217377,0.04790323227643967,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
24,0.04753350466489792,0.046849045902490616,0.15680469572544098,0.15482217073440552,0.04753350466489792,0.046849045902490616,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
25,0.04710202291607857,0.04696456715464592,0.15673355758190155,0.15473507344722748,0.04710202291607857,0.04696456715464592,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
26,0.04600290581583977,0.04454466328024864,0.1573314517736435,0.15139272809028625,0.04600290581583977,0.04454466328024864,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
27,0.0482335239648819,0.045345645397901535,0.1571584939956665,0.15170764923095703,0.0482335239648819,0.045345645397901535,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
28,0.04582034423947334,0.046949245035648346,0.1534445732831955,0.15348480641841888,0.04582034423947334,0.046949245035648346,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
29,0.04427877068519592,0.0461031012237072,0.15196824073791504,0.1531524509191513,0.04427877068519592,0.0461031012237072,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
30,0.04353444650769234,0.04352835193276405,0.1510499119758606,0.14893099665641785,0.04353444650769234,0.04352835193276405,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
31,0.04506555572152138,0.04834305867552757,0.15444135665893555,0.15527984499931335,0.04506555572152138,0.04834305867552757,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
32,0.04355314001441002,0.04645295441150665,0.1505570113658905,0.15241122245788574,0.04355314001441002,0.04645295441150665,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
33,0.041848741471767426,0.044530101120471954,0.1462799459695816,0.14967632293701172,0.041848741471767426,0.044530101120471954,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
34,0.041326701641082764,0.04632044583559036,0.14727362990379333,0.15195432305335999,0.041326701641082764,0.04632044583559036,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
35,0.0415385365486145,0.04484109207987785,0.14727018773555756,0.14986875653266907,0.0415385365486145,0.04484109207987785,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
36,0.04196279123425484,0.04613029584288597,0.14807721972465515,0.15144918859004974,0.04196279123425484,0.04613029584288597,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
37,0.041123948991298676,0.04405006766319275,0.14637281000614166,0.1488049030303955,0.041123948991298676,0.04405006766319275,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
38,0.04048500955104828,0.045017343014478683,0.14503292739391327,0.1497463434934616,0.04048500955104828,0.045017343014478683,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
39,0.040629927068948746,0.04346279054880142,0.14434051513671875,0.14705157279968262,0.040629927068948746,0.04346279054880142,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
40,0.04017822816967964,0.047501564025878906,0.1420915573835373,0.15290898084640503,0.04017822816967964,0.047501564025878906,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
41,0.03899038955569267,0.04301551356911659,0.14385616779327393,0.14627321064472198,0.03899038955569267,0.04301551356911659,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
42,0.038447026163339615,0.04454910382628441,0.1417808085680008,0.14848141372203827,0.038447026163339615,0.04454910382628441,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
43,0.03846466541290283,0.04348873347043991,0.14016474783420563,0.14730864763259888,0.03846466541290283,0.04348873347043991,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
44,0.03963429108262062,0.045408934354782104,0.14261022210121155,0.150153249502182,0.03963429108262062,0.045408934354782104,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
45,0.03977598994970322,0.04440787062048912,0.14198191463947296,0.14831110835075378,0.03977598994970322,0.04440787062048912,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
46,0.037881605327129364,0.04567849636077881,0.1403132826089859,0.14987395703792572,0.037881605327129364,0.04567849636077881,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
47,0.03762184455990791,0.04380394518375397,0.13951195776462555,0.14696277678012848,0.03762184455990791,0.04380394518375397,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
48,0.03811602294445038,0.044905442744493484,0.1414104700088501,0.1482764482498169,0.03811602294445038,0.044905442744493484,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
49,0.03707384690642357,0.04509364813566208,0.13751178979873657,0.14912891387939453,0.03707384690642357,0.04509364813566208,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
50,0.03775346279144287,0.045002054423093796,0.1382303535938263,0.14771471917629242,0.03775346279144287,0.045002054423093796,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
51,0.03478040173649788,0.04287390038371086,0.1337892711162567,0.14533783495426178,0.03478040173649788,0.04287390038371086,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
52,0.038683321326971054,0.0426197350025177,0.14116959273815155,0.14422103762626648,0.038683321326971054,0.0426197350025177,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
53,0.037290316075086594,0.04199656471610069,0.13716702163219452,0.14286203682422638,0.037290316075086594,0.04199656471610069,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
54,0.03735041618347168,0.04446091130375862,0.1377742886543274,0.14710959792137146,0.03735041618347168,0.04446091130375862,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
55,0.03595729172229767,0.04236217215657234,0.13733316957950592,0.14262312650680542,0.03595729172229767,0.04236217215657234,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
56,0.036209411919116974,0.0433456189930439,0.1353132128715515,0.1447387933731079,0.036209411919116974,0.0433456189930439,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
57,0.03536320850253105,0.042282816022634506,0.13596589863300323,0.1427975445985794,0.03536320850253105,0.042282816022634506,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
58,0.03509741276502609,0.0418211854994297,0.13368110358715057,0.14296458661556244,0.03509741276502609,0.0418211854994297,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
59,0.034898851066827774,0.04072117805480957,0.1360209435224533,0.14063343405723572,0.034898851066827774,0.04072117805480957,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
60,0.03371889889240265,0.04337402805685997,0.13278259336948395,0.14476299285888672,0.03371889889240265,0.04337402805685997,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
61,0.03564707934856415,0.04123213514685631,0.13506349921226501,0.14070221781730652,0.03564707934856415,0.04123213514685631,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
62,0.03372073546051979,0.0414920412003994,0.13267992436885834,0.14102083444595337,0.03372073546051979,0.0414920412003994,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
63,0.03699059039354324,0.04164290428161621,0.13705326616764069,0.14206057786941528,0.03699059039354324,0.04164290428161621,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
64,0.03445849195122719,0.04163120687007904,0.13489413261413574,0.14112426340579987,0.03445849195122719,0.04163120687007904,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
65,0.034173570573329926,0.04186791181564331,0.13091741502285004,0.14235557615756989,0.034173570573329926,0.04186791181564331,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
66,0.03329578414559364,0.0409349650144577,0.13226383924484253,0.1405487358570099,0.03329578414559364,0.0409349650144577,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
67,0.03504079207777977,0.04009925574064255,0.13341489434242249,0.1383933275938034,0.03504079207777977,0.04009925574064255,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
68,0.03406374529004097,0.03989626094698906,0.13130967319011688,0.13854794204235077,0.03406374529004097,0.03989626094698906,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
69,0.03274122625589371,0.039426036179065704,0.13161176443099976,0.1374780237674713,0.03274122625589371,0.039426036179065704,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
70,0.030715106055140495,0.038817208260297775,0.12485883384943008,0.13681654632091522,0.030715106055140495,0.038817208260297775,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
71,0.03368813171982765,0.04119531437754631,0.13211211562156677,0.14021407067775726,0.03368813171982765,0.04119531437754631,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
72,0.032733503729104996,0.03948305919766426,0.130495086312294,0.13700994849205017,0.032733503729104996,0.03948305919766426,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
73,0.03105960600078106,0.039883095771074295,0.12730425596237183,0.13804678618907928,0.03105960600078106,0.039883095771074295,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
74,0.03281840309500694,0.040248408913612366,0.1298772096633911,0.13875162601470947,0.03281840309500694,0.040248408913612366,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
75,0.030897339805960655,0.041703153401613235,0.1258072853088379,0.14049722254276276,0.030897339805960655,0.041703153401613235,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
76,0.030387967824935913,0.038696352392435074,0.1261415332555771,0.1360999047756195,0.030387967824935913,0.038696352392435074,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
77,0.031146643683314323,0.041034091264009476,0.12822894752025604,0.1395847201347351,0.031146643683314323,0.041034091264009476,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
78,0.03273232281208038,0.040548790246248245,0.13013270497322083,0.1397366225719452,0.03273232281208038,0.040548790246248245,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
79,0.03127680718898773,0.03963698819279671,0.12687374651432037,0.13711102306842804,0.03127680718898773,0.03963698819279671,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
80,0.03303512558341026,0.038621872663497925,0.12745319306850433,0.13485443592071533,0.03303512558341026,0.038621872663497925,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
81,0.032568469643592834,0.0411054901778698,0.13063009083271027,0.1382596641778946,0.032568469643592834,0.0411054901778698,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
82,0.03162849694490433,0.042609501630067825,0.1284221112728119,0.14168855547904968,0.03162849694490433,0.042609501630067825,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
83,0.03057442232966423,0.0381430983543396,0.12375508248806,0.13498038053512573,0.03057442232966423,0.0381430983543396,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
84,0.030773330479860306,0.03740056976675987,0.1256237030029297,0.13367408514022827,0.030773330479860306,0.03740056976675987,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
85,0.03145458921790123,0.03979629650712013,0.12970896065235138,0.1366787701845169,0.03145458921790123,0.03979629650712013,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
86,0.03070291317999363,0.0381031408905983,0.12685906887054443,0.13348662853240967,0.03070291317999363,0.0381031408905983,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
87,0.031012289226055145,0.04060056060552597,0.12680034339427948,0.13851362466812134,0.031012289226055145,0.04060056060552597,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
88,0.03202059119939804,0.03759384900331497,0.12916193902492523,0.1331595927476883,0.03202059119939804,0.03759384900331497,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
89,0.02996785379946232,0.0395764485001564,0.1229720339179039,0.13627974689006805,0.02996785379946232,0.0395764485001564,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
90,0.030725514516234398,0.037354979664087296,0.12646448612213135,0.13284622132778168,0.030725514516234398,0.037354979664087296,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
91,0.02912539429962635,0.03943299129605293,0.12228965759277344,0.13524428009986877,0.02912539429962635,0.03943299129605293,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
92,0.030642617493867874,0.03841584175825119,0.12536679208278656,0.1333889216184616,0.030642617493867874,0.03841584175825119,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
93,0.030491933226585388,0.037163108587265015,0.12400596588850021,0.13240252435207367,0.030491933226585388,0.037163108587265015,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
94,0.029351547360420227,0.03923844173550606,0.1221947893500328,0.13447675108909607,0.029351547360420227,0.03923844173550606,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
95,0.02929290570318699,0.03787137195467949,0.12462835013866425,0.13265587389469147,0.02929290570318699,0.03787137195467949,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
96,0.028875183314085007,0.0373530238866806,0.12195052951574326,0.13141585886478424,0.028875183314085007,0.0373530238866806,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
97,0.02932758629322052,0.03616005927324295,0.12417489290237427,0.1302664428949356,0.02932758629322052,0.03616005927324295,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
98,0.026886945590376854,0.036779191344976425,0.11867905408143997,0.13066473603248596,0.026886945590376854,0.036779191344976425,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
99,0.029503878206014633,0.03629258647561073,0.12287474423646927,0.12951074540615082,0.029503878206014633,0.03629258647561073,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
100,0.02919388748705387,0.037167273461818695,0.12338300794363022,0.13106316328048706,0.02919388748705387,0.037167273461818695,LSTM,60,3,32,0.1,0.001,32,15,100,100,val_loss
1,0.9349696040153503,0.7763216495513916,0.7963094711303711,0.7060809135437012,0.9349696040153503,0.7763216495513916,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
2,0.6410433650016785,0.5253053903579712,0.6481844782829285,0.5799002051353455,0.6410433650016785,0.5253053903579712,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
3,0.40245482325553894,0.3388276696205139,0.5040297508239746,0.4681440591812134,0.40245482325553894,0.3388276696205139,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
4,0.23788052797317505,0.20367562770843506,0.37466245889663696,0.3511432409286499,0.23788052797317505,0.20367562770843506,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
5,0.155439555644989,0.12888449430465698,0.29622897505760193,0.27413296699523926,0.155439555644989,0.12888449430465698,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
6,0.11639028042554855,0.09843652695417404,0.2559993863105774,0.2408968061208725,0.11639028042554855,0.09843652695417404,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
7,0.08827556669712067,0.08151832967996597,0.22622805833816528,0.21570807695388794,0.08827556669712067,0.08151832967996597,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
8,0.0846584141254425,0.07467521727085114,0.2196497768163681,0.20666006207466125,0.0846584141254425,0.07467521727085114,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
9,0.0750981867313385,0.07003138959407806,0.2083883285522461,0.19863516092300415,0.0750981867313385,0.07003138959407806,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
10,0.06966325640678406,0.0678219199180603,0.2014920860528946,0.19454728066921234,0.06966325640678406,0.0678219199180603,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
11,0.06759773194789886,0.06692036986351013,0.19781939685344696,0.1933622509241104,0.06759773194789886,0.06692036986351013,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
12,0.06541575491428375,0.06475825607776642,0.1950993835926056,0.18845970928668976,0.06541575491428375,0.06475825607776642,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
13,0.068785160779953,0.0635908991098404,0.19733497500419617,0.18532663583755493,0.068785160779953,0.0635908991098404,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
14,0.06399820744991302,0.06374384462833405,0.19264069199562073,0.1861017495393753,0.06399820744991302,0.06374384462833405,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
15,0.06241116672754288,0.062416933476924896,0.18955090641975403,0.18308602273464203,0.06241116672754288,0.062416933476924896,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
16,0.06259160488843918,0.06314083933830261,0.18782536685466766,0.18613620102405548,0.06259160488843918,0.06314083933830261,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
17,0.061087723821401596,0.061868906021118164,0.18540966510772705,0.1817253679037094,0.061087723821401596,0.061868906021118164,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
18,0.05906834080815315,0.06152260676026344,0.18257993459701538,0.18161094188690186,0.05906834080815315,0.06152260676026344,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
19,0.05827869102358818,0.06030270829796791,0.18151582777500153,0.179624542593956,0.05827869102358818,0.06030270829796791,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
20,0.05920824408531189,0.059840623289346695,0.1807578057050705,0.18092919886112213,0.05920824408531189,0.059840623289346695,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
21,0.05763659253716469,0.05888986214995384,0.18002837896347046,0.17822130024433136,0.05763659253716469,0.05888986214995384,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
22,0.05636182054877281,0.05857764557003975,0.17716816067695618,0.17710267007350922,0.05636182054877281,0.05857764557003975,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
23,0.055937524884939194,0.05745372548699379,0.17702101171016693,0.175023153424263,0.055937524884939194,0.05745372548699379,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
24,0.059190377593040466,0.056970104575157166,0.18075530230998993,0.17504721879959106,0.059190377593040466,0.056970104575157166,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
25,0.05465606600046158,0.05532015115022659,0.17424531280994415,0.1708616465330124,0.05465606600046158,0.05532015115022659,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
26,0.051809318363666534,0.05525704845786095,0.16944558918476105,0.17140023410320282,0.051809318363666534,0.05525704845786095,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
27,0.05261121317744255,0.05410360172390938,0.17038102447986603,0.16841842234134674,0.05261121317744255,0.05410360172390938,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
28,0.054513558745384216,0.05382238328456879,0.17271557450294495,0.1679256111383438,0.054513558745384216,0.05382238328456879,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
29,0.05271529033780098,0.052433498203754425,0.17164036631584167,0.1637389361858368,0.05271529033780098,0.052433498203754425,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
30,0.05370777100324631,0.050630416721105576,0.17268742620944977,0.162566140294075,0.05370777100324631,0.050630416721105576,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
31,0.05065777525305748,0.05287115275859833,0.16663238406181335,0.1673170030117035,0.05065777525305748,0.05287115275859833,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
32,0.04891102761030197,0.050965581089258194,0.1638779491186142,0.16504107415676117,0.04891102761030197,0.050965581089258194,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
33,0.04862980544567108,0.04925019294023514,0.16415230929851532,0.15866337716579437,0.04862980544567108,0.04925019294023514,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
34,0.052437447011470795,0.048197101801633835,0.1687559187412262,0.15714260935783386,0.052437447011470795,0.048197101801633835,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
35,0.05031677335500717,0.04901181533932686,0.16613665223121643,0.1588556319475174,0.05031677335500717,0.04901181533932686,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
36,0.04896987974643707,0.04831751063466072,0.16268512606620789,0.1575951874256134,0.04896987974643707,0.04831751063466072,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
37,0.04874827712774277,0.047409482300281525,0.1644476056098938,0.15533529222011566,0.04874827712774277,0.047409482300281525,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
38,0.04747341200709343,0.04814732447266579,0.16186608374118805,0.15660454332828522,0.04747341200709343,0.04814732447266579,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
39,0.04603726789355278,0.04698929190635681,0.15795084834098816,0.15548823773860931,0.04603726789355278,0.04698929190635681,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
40,0.04921653866767883,0.04569539427757263,0.16260679066181183,0.15121068060398102,0.04921653866767883,0.04569539427757263,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
41,0.0488877072930336,0.04617727920413017,0.1635582000017166,0.15297119319438934,0.0488877072930336,0.04617727920413017,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
42,0.04636674374341965,0.047127947211265564,0.15854021906852722,0.15532629191875458,0.04636674374341965,0.047127947211265564,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
43,0.04667980968952179,0.044907212257385254,0.1572553813457489,0.1516554057598114,0.04667980968952179,0.044907212257385254,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
44,0.047356389462947845,0.04510001093149185,0.15964682400226593,0.15054486691951752,0.047356389462947845,0.04510001093149185,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
45,0.04575882479548454,0.043786682188510895,0.15540657937526703,0.14811666309833527,0.04575882479548454,0.043786682188510895,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
46,0.04685113951563835,0.04447126388549805,0.16003243625164032,0.1492031216621399,0.04685113951563835,0.04447126388549805,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
47,0.04565862938761711,0.04313747212290764,0.15507502853870392,0.14776471257209778,0.04565862938761711,0.04313747212290764,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
48,0.04453989490866661,0.04318546876311302,0.15383298695087433,0.14718227088451385,0.04453989490866661,0.04318546876311302,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
49,0.04268203675746918,0.04315025359392166,0.15286049246788025,0.14793451130390167,0.04268203675746918,0.04315025359392166,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
50,0.04492722079157829,0.04292870685458183,0.15494105219841003,0.14558938145637512,0.04492722079157829,0.04292870685458183,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
51,0.044689279049634933,0.042260587215423584,0.15456506609916687,0.14479860663414001,0.044689279049634933,0.042260587215423584,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
52,0.04751142859458923,0.04291517660021782,0.1560061126947403,0.1468360424041748,0.04751142859458923,0.04291517660021782,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
53,0.043487463146448135,0.04127834737300873,0.15365760028362274,0.14296934008598328,0.043487463146448135,0.04127834737300873,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
54,0.043450720608234406,0.041500937193632126,0.15290939807891846,0.14281781017780304,0.043450720608234406,0.041500937193632126,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
55,0.042836710810661316,0.041595350950956345,0.15175671875476837,0.1428835242986679,0.042836710810661316,0.041595350950956345,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
56,0.04371248558163643,0.04114614799618721,0.1525515615940094,0.14181895554065704,0.04371248558163643,0.04114614799618721,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
57,0.040951043367385864,0.040747322142124176,0.14854696393013,0.14122888445854187,0.040951043367385864,0.040747322142124176,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
58,0.043987005949020386,0.040881555527448654,0.15224531292915344,0.14263324439525604,0.043987005949020386,0.040881555527448654,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
59,0.04340283200144768,0.039811018854379654,0.15116724371910095,0.140903040766716,0.04340283200144768,0.039811018854379654,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
60,0.04123996943235397,0.04212568700313568,0.14791473746299744,0.1424074023962021,0.04123996943235397,0.04212568700313568,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
61,0.04484240710735321,0.039506059139966965,0.1534978151321411,0.13947707414627075,0.04484240710735321,0.039506059139966965,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
62,0.04236968234181404,0.03976650536060333,0.14805737137794495,0.13890860974788666,0.04236968234181404,0.03976650536060333,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
63,0.04279157891869545,0.03941526263952255,0.15235787630081177,0.1382599025964737,0.04279157891869545,0.03941526263952255,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
64,0.041945744305849075,0.0393875353038311,0.14771562814712524,0.13978783786296844,0.041945744305849075,0.0393875353038311,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
65,0.039502862840890884,0.038808226585388184,0.145981103181839,0.13717769086360931,0.039502862840890884,0.038808226585388184,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
66,0.04126653075218201,0.03913939371705055,0.1488354355096817,0.13801942765712738,0.04126653075218201,0.03913939371705055,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
67,0.03973930701613426,0.0395176075398922,0.14537839591503143,0.139765664935112,0.03973930701613426,0.0395176075398922,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
68,0.04309321939945221,0.03951459750533104,0.150007963180542,0.13971379399299622,0.04309321939945221,0.03951459750533104,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
69,0.04093632102012634,0.03864004835486412,0.14720375835895538,0.13703244924545288,0.04093632102012634,0.03864004835486412,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
70,0.04218064993619919,0.03796090558171272,0.1482037603855133,0.13669073581695557,0.04218064993619919,0.03796090558171272,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
71,0.04197493568062782,0.03781510144472122,0.14901165664196014,0.13585130870342255,0.04197493568062782,0.03781510144472122,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
72,0.04248855262994766,0.03748568147420883,0.15046457946300507,0.1361328363418579,0.04248855262994766,0.03748568147420883,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
73,0.04032817482948303,0.039042629301548004,0.1455632746219635,0.13798566162586212,0.04032817482948303,0.039042629301548004,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
74,0.039775341749191284,0.03726274520158768,0.1472872644662857,0.13472174108028412,0.039775341749191284,0.03726274520158768,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
75,0.041287798434495926,0.037649549543857574,0.14882072806358337,0.13577182590961456,0.041287798434495926,0.037649549543857574,LSTM,60,4,32,0.1,0.001,32,15,100,100,val_loss
