epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,gap_abs_val_train_loss,fold,modelo,numInputs,units,dropout,learning_rate,batch_size,scaler,patience,epochs_max,early_stopping_monitor,best_epoch_val_loss_fold,best_val_loss_fold,epochs_usados_fold
34,0.00554712163284421,0.004282652400434017,0.054974425584077835,0.04439309611916542,0.00554712163284421,0.004282652400434017,0.0012644692324101925,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
35,0.0054302942007780075,0.0041627478785812855,0.0541883185505867,0.04448520392179489,0.0054302942007780075,0.0041627478785812855,0.001267546322196722,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
36,0.005461372435092926,0.004298771265894175,0.05394254997372627,0.044401463121175766,0.005461372435092926,0.004298771265894175,0.0011626011691987514,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
37,0.005496055819094181,0.004207037389278412,0.05432448908686638,0.04400739446282387,0.005496055819094181,0.004207037389278412,0.0012890184298157692,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
38,0.005326643120497465,0.0041501582600176334,0.05372566729784012,0.043933428823947906,0.005326643120497465,0.0041501582600176334,0.0011764848604798317,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
39,0.005204807035624981,0.004112192429602146,0.05281314626336098,0.044335588812828064,0.005204807035624981,0.004112192429602146,0.0010926146060228348,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
40,0.005115305073559284,0.00404660589993,0.052380096167325974,0.043680574744939804,0.005115305073559284,0.00404660589993,0.001068699173629284,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
41,0.005107000935822725,0.004002937115728855,0.05251840502023697,0.04311109706759453,0.005107000935822725,0.004002937115728855,0.0011040638200938702,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
42,0.005051144398748875,0.003987295553088188,0.051618728786706924,0.0432768277823925,0.005051144398748875,0.003987295553088188,0.0010638488456606865,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
43,0.005034611560404301,0.004033247008919716,0.051703933626413345,0.04328862577676773,0.005034611560404301,0.004033247008919716,0.0010013645514845848,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
44,0.004973585717380047,0.004028048366308212,0.05179382488131523,0.04296428710222244,0.004973585717380047,0.004028048366308212,0.0009455373510718346,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
45,0.005191652104258537,0.0039796954952180386,0.05263294279575348,0.04263361543416977,0.005191652104258537,0.0039796954952180386,0.0012119566090404987,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
46,0.0050574676133692265,0.004007031209766865,0.051831699907779694,0.042618490755558014,0.0050574676133692265,0.004007031209766865,0.0010504364036023617,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
47,0.004996368661522865,0.0039047179743647575,0.05187945440411568,0.0429963544011116,0.004996368661522865,0.0039047179743647575,0.0010916506871581078,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
48,0.004965608008205891,0.003838643664494157,0.051206935197114944,0.04256710037589073,0.004965608008205891,0.003838643664494157,0.0011269643437117338,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
49,0.00489695044234395,0.0039017668459564447,0.05103372782468796,0.04212097078561783,0.00489695044234395,0.0039017668459564447,0.0009951835963875055,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
50,0.004827428609132767,0.003972896374762058,0.05084772780537605,0.04194498434662819,0.004827428609132767,0.003972896374762058,0.0008545322343707085,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
51,0.004920393694192171,0.0038323893677443266,0.05142256245017052,0.04222140461206436,0.004920393694192171,0.0038323893677443266,0.0010880043264478445,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
52,0.004774424247443676,0.0039061179850250483,0.050536226481199265,0.04181107506155968,0.004774424247443676,0.0039061179850250483,0.0008683062624186277,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
53,0.00479365698993206,0.003938079345971346,0.05044328421354294,0.04158294200897217,0.00479365698993206,0.003938079345971346,0.0008555776439607143,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
54,0.004689006134867668,0.003883846802636981,0.050013430416584015,0.041511453688144684,0.004689006134867668,0.003883846802636981,0.0008051593322306871,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
55,0.004713580943644047,0.003827001666650176,0.050083599984645844,0.04206293821334839,0.004713580943644047,0.003827001666650176,0.0008865792769938707,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
56,0.004821058362722397,0.003882509423419833,0.050565510988235474,0.04175610467791557,0.004821058362722397,0.003882509423419833,0.0009385489393025637,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
57,0.004725325386971235,0.003831032197922468,0.05028513818979263,0.04228543862700462,0.004725325386971235,0.003831032197922468,0.0008942931890487671,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
58,0.004565316718071699,0.003834328381344676,0.04935894161462784,0.04075852036476135,0.004565316718071699,0.003834328381344676,0.0007309883367270231,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
59,0.00448440620675683,0.0038712683599442244,0.04871467128396034,0.040922459214925766,0.00448440620675683,0.0038712683599442244,0.0006131378468126059,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
60,0.004523740615695715,0.003787413937970996,0.0486481636762619,0.04081037640571594,0.004523740615695715,0.003787413937970996,0.000736326677724719,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
61,0.004546300042420626,0.003896708833053708,0.04882460832595825,0.04096636176109314,0.004546300042420626,0.003896708833053708,0.0006495912093669176,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
62,0.0045052445493638515,0.003723800415173173,0.04889354109764099,0.04055551066994667,0.0045052445493638515,0.003723800415173173,0.0007814441341906786,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
63,0.004636209458112717,0.003792833536863327,0.04951321706175804,0.040303733199834824,0.004636209458112717,0.003792833536863327,0.0008433759212493896,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
64,0.0043257432989776134,0.0038432287983596325,0.04779467731714249,0.040485624223947525,0.0043257432989776134,0.0038432287983596325,0.00048251450061798096,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
65,0.0044868579134345055,0.0038285860791802406,0.04851911589503288,0.04041978344321251,0.0044868579134345055,0.0038285860791802406,0.0006582718342542648,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
66,0.004487058147788048,0.003771815448999405,0.04866352304816246,0.0401596799492836,0.004487058147788048,0.003771815448999405,0.0007152426987886429,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
67,0.004444095306098461,0.003777294186875224,0.048670727759599686,0.0403868742287159,0.004444095306098461,0.003777294186875224,0.000666801119223237,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
68,0.004569629207253456,0.003820894518867135,0.04902537912130356,0.040439777076244354,0.004569629207253456,0.003820894518867135,0.0007487346883863211,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
69,0.004562211688607931,0.003692101687192917,0.04916055500507355,0.04034993052482605,0.004562211688607931,0.003692101687192917,0.0008701100014150143,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
70,0.004533209837973118,0.0037090578116476536,0.049048151820898056,0.04000962898135185,0.004533209837973118,0.0037090578116476536,0.0008241520263254642,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
71,0.004307516384869814,0.0037392948288470507,0.04771868884563446,0.04007382318377495,0.004307516384869814,0.0037392948288470507,0.0005682215560227633,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
72,0.004372820723801851,0.0038161519914865494,0.04776092246174812,0.040203288197517395,0.004372820723801851,0.0038161519914865494,0.0005566687323153019,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
73,0.004265445750206709,0.0036751485895365477,0.04745732247829437,0.03990606591105461,0.004265445750206709,0.0036751485895365477,0.0005902971606701612,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
74,0.004343775101006031,0.0036797141656279564,0.047799691557884216,0.03983354568481445,0.004343775101006031,0.0036797141656279564,0.0006640609353780746,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
75,0.004320940934121609,0.003721161512658,0.04777071624994278,0.0397782064974308,0.004320940934121609,0.003721161512658,0.0005997794214636087,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
76,0.004318040329962969,0.003723638132214546,0.04791856184601784,0.039786383509635925,0.004318040329962969,0.003723638132214546,0.0005944021977484226,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
77,0.004435386508703232,0.003736277110874653,0.04855872690677643,0.03975561633706093,0.004435386508703232,0.003736277110874653,0.000699109397828579,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
78,0.004461129195988178,0.0036593012046068907,0.04823692515492439,0.03962242975831032,0.004461129195988178,0.0036593012046068907,0.0008018279913812876,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
79,0.00443242909386754,0.003703433321788907,0.04854567348957062,0.039636559784412384,0.00443242909386754,0.003703433321788907,0.0007289957720786333,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
80,0.004303365480154753,0.003677760949358344,0.04752136766910553,0.039643626660108566,0.004303365480154753,0.003677760949358344,0.0006256045307964087,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
81,0.004203002899885178,0.003723593195900321,0.04719342663884163,0.03978019952774048,0.004203002899885178,0.003723593195900321,0.0004794097039848566,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
82,0.004279992543160915,0.00373871554620564,0.04744501784443855,0.03968288376927376,0.004279992543160915,0.00373871554620564,0.0005412769969552755,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
83,0.004243604373186827,0.0037801540456712246,0.04722798243165016,0.03998150676488876,0.004243604373186827,0.0037801540456712246,0.0004634503275156021,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
84,0.004244131501764059,0.0036543651949614286,0.04728897288441658,0.039450503885746,0.004244131501764059,0.0036543651949614286,0.0005897663068026304,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
85,0.0042994339019060135,0.003648600308224559,0.04739264398813248,0.03949688747525215,0.0042994339019060135,0.003648600308224559,0.0006508335936814547,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
86,0.004271084908396006,0.003678354201838374,0.04741601645946503,0.03945542871952057,0.004271084908396006,0.003678354201838374,0.0005927307065576315,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
87,0.004423950798809528,0.003646066877990961,0.048242758959531784,0.03939018025994301,0.004423950798809528,0.003646066877990961,0.0007778839208185673,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
88,0.004155245143920183,0.00362414144910872,0.04683820158243179,0.03949515521526337,0.004155245143920183,0.00362414144910872,0.0005311036948114634,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
89,0.00430374825373292,0.0036407839506864548,0.04749637842178345,0.039400387555360794,0.00430374825373292,0.0036407839506864548,0.0006629643030464649,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
90,0.004294610116630793,0.003722646040841937,0.04730428382754326,0.039556652307510376,0.004294610116630793,0.003722646040841937,0.0005719640757888556,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
91,0.004241114016622305,0.0037145414389669895,0.04702404513955116,0.039594750851392746,0.004241114016622305,0.0037145414389669895,0.0005265725776553154,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
92,0.004206844139844179,0.0036516746040433645,0.04717293009161949,0.03939870372414589,0.004206844139844179,0.0036516746040433645,0.0005551695358008146,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
93,0.004188535735011101,0.003644410753622651,0.04700291156768799,0.03940510377287865,0.004188535735011101,0.003644410753622651,0.0005441249813884497,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
94,0.004334498196840286,0.0036091567017138004,0.04784034192562103,0.03945118188858032,0.004334498196840286,0.0036091567017138004,0.0007253414951264858,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
95,0.004265130497515202,0.003637159476056695,0.047187790274620056,0.03935728222131729,0.004265130497515202,0.003637159476056695,0.0006279710214585066,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
96,0.004170658066868782,0.003643116680905223,0.046842463314533234,0.03930306434631348,0.004170658066868782,0.003643116680905223,0.0005275413859635592,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
97,0.004281459376215935,0.003632961306720972,0.04730014130473137,0.03931478038430214,0.004281459376215935,0.003632961306720972,0.0006484980694949627,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
98,0.004217715933918953,0.003622631076723337,0.04712016135454178,0.039350129663944244,0.004217715933918953,0.003622631076723337,0.0005950848571956158,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
99,0.004104258492588997,0.0036463888827711344,0.0466601736843586,0.03930852934718132,0.004104258492588997,0.0036463888827711344,0.0004578696098178625,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
100,0.004285035654902458,0.003661341266706586,0.04773226007819176,0.03930975869297981,0.004285035654902458,0.003661341266706586,0.0006236943881958723,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
101,0.004186502657830715,0.0036834310740232468,0.046973519027233124,0.03939516842365265,0.004186502657830715,0.0036834310740232468,0.0005030715838074684,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
102,0.00427754782140255,0.0036484338343143463,0.047262705862522125,0.03932100906968117,0.00427754782140255,0.0036484338343143463,0.0006291139870882034,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
103,0.004221162758767605,0.0036139660514891148,0.0472710020840168,0.039283957332372665,0.004221162758767605,0.0036139660514891148,0.0006071967072784901,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
104,0.004203177988529205,0.003646649420261383,0.047312866896390915,0.039306093007326126,0.004203177988529205,0.003646649420261383,0.0005565285682678223,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
105,0.00412480253726244,0.0036385473795235157,0.04635976254940033,0.039272964000701904,0.00412480253726244,0.0036385473795235157,0.000486255157738924,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
106,0.004267087671905756,0.003645950462669134,0.04732971638441086,0.03927048668265343,0.004267087671905756,0.003645950462669134,0.0006211372092366219,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
107,0.004221791867166758,0.0036609091330319643,0.047127868980169296,0.03929858282208443,0.004221791867166758,0.0036609091330319643,0.0005608827341347933,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
108,0.004183285403996706,0.003666291944682598,0.04711168259382248,0.039302051067352295,0.004183285403996706,0.003666291944682598,0.0005169934593141079,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
109,0.004244182258844376,0.0036280490458011627,0.04722653329372406,0.03924807161092758,0.004244182258844376,0.0036280490458011627,0.0006161332130432129,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
110,0.0041585648432374,0.003645531600341201,0.04657035693526268,0.03926500305533409,0.0041585648432374,0.003645531600341201,0.0005130332428961992,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
111,0.004211352672427893,0.0036171330139040947,0.04726509004831314,0.039230868220329285,0.004211352672427893,0.0036171330139040947,0.000594219658523798,0,RNN,30,64,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,94,0.0036091567017138004,114
